form	wsafter	testid	anas	lemma	xpostag
mesterségesen	""	.	[{"lemma": "mesterséges", "tag": "[/Adj][Supe]", "morphana": "Mester[/N]=mester+ség[_Nz_Abstr/N]=ség+es[_Adjz:s/Adj]=es+en[Supe]=en", "readable": "Mester[/N]=mester + ség[_Nz_Abstr/N] + es[_Adjz:s/Adj] + en[Supe]", "twolevel": "m:M e:e s:s t:t e:e r:r :[/N] s:s é:é g:g :[_Nz_Abstr/N] e:e s:s :[_Adjz:s/Adj] e:e n:n :[Supe]"}, {"lemma": "mesterséges", "tag": "[/Adj][_Manner/Adv]", "morphana": "Mester[/N]=mester+ség[_Nz_Abstr/N]=ség+es[_Adjz:s/Adj]=es+en[_Manner/Adv]=en", "readable": "Mester[/N]=mester + ség[_Nz_Abstr/N] + es[_Adjz:s/Adj] + en[_Manner/Adv]", "twolevel": "m:M e:e s:s t:t e:e r:r :[/N] s:s é:é g:g :[_Nz_Abstr/N] e:e s:s :[_Adjz:s/Adj] e:e n:n :[_Manner/Adv]"}, {"lemma": "mesterséges", "tag": "[/N][Supe]", "morphana": "Mester[/N]=mester+ség[_Nz_Abstr/N]=ség+es[_Nz:s/N]=es+en[Supe]=en", "readable": "Mester[/N]=mester + ség[_Nz_Abstr/N] + es[_Nz:s/N] + en[Supe]", "twolevel": "m:M e:e s:s t:t e:e r:r :[/N] s:s é:é g:g :[_Nz_Abstr/N] e:e s:s :[_Nz:s/N] e:e n:n :[Supe]"}, {"lemma": "mesterséges", "tag": "[/Adj][Supe]", "morphana": "mester[/N]=mester+ség[_Nz_Abstr/N]=ség+es[_Adjz:s/Adj]=es+en[Supe]=en", "readable": "mester[/N] + ség[_Nz_Abstr/N] + es[_Adjz:s/Adj] + en[Supe]", "twolevel": "m:m e:e s:s t:t e:e r:r :[/N] s:s é:é g:g :[_Nz_Abstr/N] e:e s:s :[_Adjz:s/Adj] e:e n:n :[Supe]"}, {"lemma": "mesterséges", "tag": "[/Adj][_Manner/Adv]", "morphana": "mester[/N]=mester+ség[_Nz_Abstr/N]=ség+es[_Adjz:s/Adj]=es+en[_Manner/Adv]=en", "readable": "mester[/N] + ség[_Nz_Abstr/N] + es[_Adjz:s/Adj] + en[_Manner/Adv]", "twolevel": "m:m e:e s:s t:t e:e r:r :[/N] s:s é:é g:g :[_Nz_Abstr/N] e:e s:s :[_Adjz:s/Adj] e:e n:n :[_Manner/Adv]"}, {"lemma": "mesterséges", "tag": "[/N][Supe]", "morphana": "mester[/N]=mester+ség[_Nz_Abstr/N]=ség+es[_Nz:s/N]=es+en[Supe]=en", "readable": "mester[/N] + ség[_Nz_Abstr/N] + es[_Nz:s/N] + en[Supe]", "twolevel": "m:m e:e s:s t:t e:e r:r :[/N] s:s é:é g:g :[_Nz_Abstr/N] e:e s:s :[_Nz:s/N] e:e n:n :[Supe]"}, {"lemma": "mesterséges", "tag": "[/Adj][Supe]", "morphana": "mesterség[/N]=mesterség+es[_Adjz:s/Adj]=es+en[Supe]=en", "readable": "mesterség[/N] + es[_Adjz:s/Adj] + en[Supe]", "twolevel": "m:m e:e s:s t:t e:e r:r s:s é:é g:g :[/N] e:e s:s :[_Adjz:s/Adj] e:e n:n :[Supe]"}, {"lemma": "mesterséges", "tag": "[/Adj][_Manner/Adv]", "morphana": "mesterség[/N]=mesterség+es[_Adjz:s/Adj]=es+en[_Manner/Adv]=en", "readable": "mesterség[/N] + es[_Adjz:s/Adj] + en[_Manner/Adv]", "twolevel": "m:m e:e s:s t:t e:e r:r s:s é:é g:g :[/N] e:e s:s :[_Adjz:s/Adj] e:e n:n :[_Manner/Adv]"}, {"lemma": "mesterséges", "tag": "[/N][Supe]", "morphana": "mesterség[/N]=mesterség+es[_Nz:s/N]=es+en[Supe]=en", "readable": "mesterség[/N] + es[_Nz:s/N] + en[Supe]", "twolevel": "m:m e:e s:s t:t e:e r:r s:s é:é g:g :[/N] e:e s:s :[_Nz:s/N] e:e n:n :[Supe]"}, {"lemma": "mesterséges", "tag": "[/Adj][Supe]", "morphana": "mesterséges[/Adj]=mesterséges+en[Supe]=en", "readable": "mesterséges[/Adj] + en[Supe]", "twolevel": "m:m e:e s:s t:t e:e r:r s:s é:é g:g e:e s:s :[/Adj] e:e n:n :[Supe]"}, {"lemma": "mesterséges", "tag": "[/Adj][_Manner/Adv]", "morphana": "mesterséges[/Adj]=mesterséges+en[_Manner/Adv]=en", "readable": "mesterséges[/Adj] + en[_Manner/Adv]", "twolevel": "m:m e:e s:s t:t e:e r:r s:s é:é g:g e:e s:s :[/Adj] e:e n:n :[_Manner/Adv]"}]	mesterséges	[/Adj][_Manner/Adv]
.	"\r\n"	.	[{"lemma": ".", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	.	[Punct]

Az	" "	.	[{"lemma": "az", "tag": "[/Det|Art.Def]", "morphana": "az[/Det|Art.Def]=az", "readable": "az[/Det|Art.Def]", "twolevel": "a:a z:z :[/Det|Art.Def]"}, {"lemma": "az", "tag": "[/Det|Pro][Nom]", "morphana": "az[/Det|Pro]=az+[Nom]=", "readable": "az[/Det|Pro] + [Nom]", "twolevel": "a:a z:z :[/Det|Pro] :[Nom]"}, {"lemma": "az", "tag": "[/N|Pro][Nom]", "morphana": "az[/N|Pro]=az+[Nom]=", "readable": "az[/N|Pro] + [Nom]", "twolevel": "a:a z:z :[/N|Pro] :[Nom]"}]	az	[/Det|Art.Def]
NGM	" "	.	[]	NGM	[/N][Nom]
szerint	" "	.	[{"lemma": "szerin", "tag": "[/N][Acc]", "morphana": "szerin[/N]=szerin+t[Acc]=t", "readable": "szerin[/N] + t[Acc]", "twolevel": "s:s z:z e:e r:r i:i n:n :[/N] t:t :[Acc]"}, {"lemma": "szerint", "tag": "[/Post]", "morphana": "szerint[/Post]=szerint", "readable": "szerint[/Post]", "twolevel": "s:s z:z e:e r:r i:i n:n t:t :[/Post]"}]	szerint	[/Post]
ezzel	" "	.	[{"lemma": "ez", "tag": "[/Det|Pro][Ins]", "morphana": "ez[/Det|Pro]=ez+zel[Ins]=zel", "readable": "ez[/Det|Pro] + zel[Ins]", "twolevel": "e:e z:z :[/Det|Pro] z:z e:e l:l :[Ins]"}, {"lemma": "ez", "tag": "[/N|Pro][Ins]", "morphana": "ez[/N|Pro]=ez+zel[Ins]=zel", "readable": "ez[/N|Pro] + zel[Ins]", "twolevel": "e:e z:z :[/N|Pro] z:z e:e l:l :[Ins]"}]	ez	[/Det|Pro][Ins]
szemben	" "	.	[{"lemma": "szem", "tag": "[/N][Ine]", "morphana": "szem[/N]=szem+ben[Ine]=ben", "readable": "szem[/N] + ben[Ine]", "twolevel": "s:s z:z e:e m:m :[/N] b:b e:e n:n :[Ine]"}, {"lemma": "szemben", "tag": "[/Adv]", "morphana": "szemben[/Adv]=szemben", "readable": "szemben[/Adv]", "twolevel": "s:s z:z e:e m:m b:b e:e n:n :[/Adv]"}, {"lemma": "szemben", "tag": "[/Post|(Ins)]", "morphana": "szemben[/Post|(Ins)]=szemben", "readable": "szemben[/Post|(Ins)]", "twolevel": "s:s z:z e:e m:m b:b e:e n:n :[/Post|(Ins)]"}]	szemben	[/Post|(Ins)]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
nemzetközi	" "	.	[{"lemma": "nemzetközi", "tag": "[/Adj][Nom]", "morphana": "nemzet[/N]=nemzet+köz[/N]=köz+i[_Adjz:i/Adj]=i+[Nom]=", "readable": "nemzet[/N] + köz[/N] + i[_Adjz:i/Adj] + [Nom]", "twolevel": "n:n e:e m:m z:z e:e t:t :[/N] k:k ö:ö z:z :[/N] i:i :[_Adjz:i/Adj] :[Nom]"}, {"lemma": "nemzetközi", "tag": "[/Adj][Nom]", "morphana": "nemzet[/N]=nemzet+közi[/Adj]=közi+[Nom]=", "readable": "nemzet[/N] + közi[/Adj] + [Nom]", "twolevel": "n:n e:e m:m z:z e:e t:t :[/N] k:k ö:ö z:z i:i :[/Adj] :[Nom]"}, {"lemma": "nemzetközi", "tag": "[/Adj][Nom]", "morphana": "nemzetközi[/Adj]=nemzetközi+[Nom]=", "readable": "nemzetközi[/Adj] + [Nom]", "twolevel": "n:n e:e m:m z:z e:e t:t k:k ö:ö z:z i:i :[/Adj] :[Nom]"}]	nemzetközi	[/Adj][Nom]
pénzügyi	" "	.	[{"lemma": "pénzügyi", "tag": "[/Adj][Nom]", "morphana": "pénz[/N]=pénz+ügy[/N]=ügy+i[_Adjz:i/Adj]=i+[Nom]=", "readable": "pénz[/N] + ügy[/N] + i[_Adjz:i/Adj] + [Nom]", "twolevel": "p:p é:é n:n z:z :[/N] ü:ü g:g y:y :[/N] i:i :[_Adjz:i/Adj] :[Nom]"}, {"lemma": "pénzügyi", "tag": "[/Adj][Nom]", "morphana": "pénzügy[/N]=pénzügy+i[_Adjz:i/Adj]=i+[Nom]=", "readable": "pénzügy[/N] + i[_Adjz:i/Adj] + [Nom]", "twolevel": "p:p é:é n:n z:z ü:ü g:g y:y :[/N] i:i :[_Adjz:i/Adj] :[Nom]"}, {"lemma": "pénzügyi", "tag": "[/Adj][Nom]", "morphana": "pénzügyi[/Adj]=pénzügyi+[Nom]=", "readable": "pénzügyi[/Adj] + [Nom]", "twolevel": "p:p é:é n:n z:z ü:ü g:g y:y i:i :[/Adj] :[Nom]"}]	pénzügyi	[/Adj][Nom]
válság	" "	.	[{"lemma": "válság", "tag": "[/N][Nom]", "morphana": "Vál[/N]=vál+ság[_Nz_Abstr/N]=ság+[Nom]=", "readable": "Vál[/N]=vál + ság[_Nz_Abstr/N] + [Nom]", "twolevel": "v:V á:á l:l :[/N] s:s á:á g:g :[_Nz_Abstr/N] :[Nom]"}, {"lemma": "válság", "tag": "[/N][Nom]", "morphana": "válság[/N]=válság+[Nom]=", "readable": "válság[/N] + [Nom]", "twolevel": "v:v á:á l:l s:s á:á g:g :[/N] :[Nom]"}]	válság	[/N][Nom]
korábban	" "	.	[{"lemma": "korai", "tag": "[/Adj][_Comp/Adj][_Manner/Adv]", "morphana": "korai[/Adj]=korá+bbi[_Comp/Adj]=bb+an[_Manner/Adv]=an", "readable": "korai[/Adj]=korá + bbi[_Comp/Adj]=bb + an[_Manner/Adv]", "twolevel": "k:k o:o r:r á:a :i :[/Adj] b:b b:b :i :[_Comp/Adj] a:a n:n :[_Manner/Adv]"}, {"lemma": "korábban", "tag": "[/Adv]", "morphana": "korábban[/Adv]=korábban", "readable": "korábban[/Adv]", "twolevel": "k:k o:o r:r á:á b:b b:b a:a n:n :[/Adv]"}]	korábban	[/Adv]
prognosztizált	" "	.	[{"lemma": "prognosztizál", "tag": "[/V][Pst.NDef.3Sg]", "morphana": "prognosztizál[/V]=prognosztizál+t[Pst.NDef.3Sg]=t", "readable": "prognosztizál[/V] + t[Pst.NDef.3Sg]", "twolevel": "p:p r:r o:o g:g n:n o:o s:s z:z t:t i:i z:z á:á l:l :[/V] t:t :[Pst.NDef.3Sg]"}, {"lemma": "prognosztizált", "tag": "[/Adj][Nom]", "morphana": "prognosztizál[/V]=prognosztizál+t[_PerfPtcp/Adj]=t+[Nom]=", "readable": "prognosztizál[/V] + t[_PerfPtcp/Adj] + [Nom]", "twolevel": "p:p r:r o:o g:g n:n o:o s:s z:z t:t i:i z:z á:á l:l :[/V] t:t :[_PerfPtcp/Adj] :[Nom]"}]	prognosztizált	[/Adj][Nom]
időszakának	" "	.	[{"lemma": "időszak", "tag": "[/N][Poss.3Sg][Dat]", "morphana": "idő[/N]=idő+szak[/N]=szak+a[Poss.3Sg]=á+nak[Dat]=nak", "readable": "idő[/N] + szak[/N] + a[Poss.3Sg]=á + nak[Dat]", "twolevel": "i:i d:d ő:ő :[/N] s:s z:z a:a k:k :[/N] á:a :[Poss.3Sg] n:n a:a k:k :[Dat]"}, {"lemma": "időszak", "tag": "[/N][Poss.3Sg][Dat]", "morphana": "időszak[/N]=időszak+a[Poss.3Sg]=á+nak[Dat]=nak", "readable": "időszak[/N] + a[Poss.3Sg]=á + nak[Dat]", "twolevel": "i:i d:d ő:ő s:s z:z a:a k:k :[/N] á:a :[Poss.3Sg] n:n a:a k:k :[Dat]"}]	időszak	[/N][Poss.3Sg][Dat]
elhúzódása	" "	.	[{"lemma": "elhúzódás", "tag": "[/N][Poss.3Sg][Nom]", "morphana": "el[/Prev]=el+húz[/V]=húz+ódik[_MedPass/V]=ód+ás[_Ger/N]=ás+a[Poss.3Sg]=a+[Nom]=", "readable": "el[/Prev] + húz[/V] + ódik[_MedPass/V]=ód + ás[_Ger/N] + a[Poss.3Sg] + [Nom]", "twolevel": "e:e l:l :[/Prev] h:h ú:ú z:z :[/V] ó:ó d:d :i :k :[_MedPass/V] á:á s:s :[_Ger/N] a:a :[Poss.3Sg] :[Nom]"}, {"lemma": "elhúzódás", "tag": "[/N][Poss.3Sg][Nom]", "morphana": "el[/Prev]=el+húzódik[/V]=húzód+ás[_Ger/N]=ás+a[Poss.3Sg]=a+[Nom]=", "readable": "el[/Prev] + húzódik[/V]=húzód + ás[_Ger/N] + a[Poss.3Sg] + [Nom]", "twolevel": "e:e l:l :[/Prev] h:h ú:ú z:z ó:ó d:d :i :k :[/V] á:á s:s :[_Ger/N] a:a :[Poss.3Sg] :[Nom]"}]	elhúzódás	[/N][Poss.3Sg][Nom]
miatt	" "	.	[{"lemma": "miatt", "tag": "[/Post]", "morphana": "miatt[/Post]=miatt", "readable": "miatt[/Post]", "twolevel": "m:m i:i a:a t:t t:t :[/Post]"}]	miatt	[/Post]
minden	" "	.	[{"lemma": "mind", "tag": "[/N|Pro][Supe]", "morphana": "mind[/N|Pro]=mind+en[Supe]=en", "readable": "mind[/N|Pro] + en[Supe]", "twolevel": "m:m i:i n:n d:d :[/N|Pro] e:e n:n :[Supe]"}, {"lemma": "minden", "tag": "[/Det|Q.NDef]", "morphana": "minden[/Det|Q.NDef]=minden", "readable": "minden[/Det|Q.NDef]", "twolevel": "m:m i:i n:n d:d e:e n:n :[/Det|Q.NDef]"}, {"lemma": "minden", "tag": "[/N|Pro][Nom]", "morphana": "minden[/N|Pro]=minden+[Nom]=", "readable": "minden[/N|Pro] + [Nom]", "twolevel": "m:m i:i n:n d:d e:e n:n :[/N|Pro] :[Nom]"}]	minden	[/N|Pro][Nom]
eszközt	" "	.	[{"lemma": "eszköz", "tag": "[/N][Acc]", "morphana": "eszköz[/N]=eszköz+t[Acc]=t", "readable": "eszköz[/N] + t[Acc]", "twolevel": "e:e s:s z:z k:k ö:ö z:z :[/N] t:t :[Acc]"}]	eszköz	[/N][Acc]
meg	" "	p1	[{"lemma": "meg", "tag": "[/Cnj]", "morphana": "meg[/Cnj]=meg", "readable": "meg[/Cnj]", "twolevel": "m:m e:e g:g :[/Cnj]"}, {"lemma": "meg", "tag": "[/Prev]", "morphana": "meg[/Prev]=meg", "readable": "meg[/Prev]", "twolevel": "m:m e:e g:g :[/Prev]"}]	meg	[/Prev]
kell	" "	.	[{"lemma": "kell", "tag": "[/V][Prs.NDef.3Sg]", "morphana": "kell[/V]=kell+[Prs.NDef.3Sg]=", "readable": "kell[/V] + [Prs.NDef.3Sg]", "twolevel": "k:k e:e l:l l:l :[/V] :[Prs.NDef.3Sg]"}]	kell	[/V][Prs.NDef.3Sg]
ragadnia	" "	v1	[{"lemma": "ragad", "tag": "[/V][Inf.3Sg]", "morphana": "ragad[/V]=ragad+nia[Inf.3Sg]=nia", "readable": "ragad[/V] + nia[Inf.3Sg]", "twolevel": "r:r a:a g:g a:a d:d :[/V] n:n i:i a:a :[Inf.3Sg]"}]	ragad	[/V][Inf.3Sg]
annak	" "	.	[{"lemma": "az", "tag": "[/Det|Pro][Dat]", "morphana": "az[/Det|Pro]=an+nak[Dat]=nak", "readable": "az[/Det|Pro]=an + nak[Dat]", "twolevel": "a:a n:z :[/Det|Pro] n:n a:a k:k :[Dat]"}, {"lemma": "az", "tag": "[/N|Pro][Dat]", "morphana": "az[/N|Pro]=an+nak[Dat]=nak", "readable": "az[/N|Pro]=an + nak[Dat]", "twolevel": "a:a n:z :[/N|Pro] n:n a:a k:k :[Dat]"}]	az	[/Det|Pro][Dat]
érdekében	""	.	[{"lemma": "érdek", "tag": "[/N][Poss.3Sg][Ine]", "morphana": "érdek[/N]=érdek+e[Poss.3Sg]=é+ben[Ine]=ben", "readable": "érdek[/N] + e[Poss.3Sg]=é + ben[Ine]", "twolevel": "é:é r:r d:d e:e k:k :[/N] é:e :[Poss.3Sg] b:b e:e n:n :[Ine]"}, {"lemma": "érdek", "tag": "[/N][AnP][Ine]", "morphana": "érdek[/N]=érdek+é[AnP]=é+ben[Ine]=ben", "readable": "érdek[/N] + é[AnP] + ben[Ine]", "twolevel": "é:é r:r d:d e:e k:k :[/N] é:é :[AnP] b:b e:e n:n :[Ine]"}, {"lemma": "érdekében", "tag": "[/Post|(Poss)][Prs.NDef.3Sg]", "morphana": "érdekében[/Post|(Poss)]=érdekében+[Prs.NDef.3Sg]=", "readable": "érdekében[/Post|(Poss)] + [Prs.NDef.3Sg]", "twolevel": "é:é r:r d:d e:e k:k é:é b:b e:e n:n :[/Post|(Poss)] :[Prs.NDef.3Sg]"}]	érdek	[/N][Poss.3Sg][Ine]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
hogy	" "	.	[{"lemma": "ahogy", "tag": "[/Adv|Pro|Rel]", "morphana": "ahogy[/Adv|Pro|Rel]=hogy", "readable": "ahogy[/Adv|Pro|Rel]=hogy", "twolevel": "h:a o:h g:o y:g :y :[/Adv|Pro|Rel]"}, {"lemma": "hogy", "tag": "[/Adv|Pro|Int]", "morphana": "hogy[/Adv|Pro|Int]=hogy", "readable": "hogy[/Adv|Pro|Int]", "twolevel": "h:h o:o g:g y:y :[/Adv|Pro|Int]"}, {"lemma": "hogy", "tag": "[/Cnj]", "morphana": "hogy[/Cnj]=hogy", "readable": "hogy[/Cnj]", "twolevel": "h:h o:o g:g y:y :[/Cnj]"}]	hogy	[/Cnj]
költségvetési	" "	.	[{"lemma": "költségvetési", "tag": "[/Adj][Nom]", "morphana": "költség[/N]=költség+vet[/V]=vet+és[_Ger/N]=és+i[_Adjz:i/Adj]=i+[Nom]=", "readable": "költség[/N] + vet[/V] + és[_Ger/N] + i[_Adjz:i/Adj] + [Nom]", "twolevel": "k:k ö:ö l:l t:t s:s é:é g:g :[/N] v:v e:e t:t :[/V] é:é s:s :[_Ger/N] i:i :[_Adjz:i/Adj] :[Nom]"}, {"lemma": "költségvetési", "tag": "[/Adj][Nom]", "morphana": "költség[/N]=költség+vetés[/N]=vetés+i[_Adjz:i/Adj]=i+[Nom]=", "readable": "költség[/N] + vetés[/N] + i[_Adjz:i/Adj] + [Nom]", "twolevel": "k:k ö:ö l:l t:t s:s é:é g:g :[/N] v:v e:e t:t é:é s:s :[/N] i:i :[_Adjz:i/Adj] :[Nom]"}, {"lemma": "költségvetési", "tag": "[/Adj][Nom]", "morphana": "költségvetés[/N]=költségvetés+i[_Adjz:i/Adj]=i+[Nom]=", "readable": "költségvetés[/N] + i[_Adjz:i/Adj] + [Nom]", "twolevel": "k:k ö:ö l:l t:t s:s é:é g:g v:v e:e t:t é:é s:s :[/N] i:i :[_Adjz:i/Adj] :[Nom]"}, {"lemma": "költségvetési", "tag": "[/Adj][Nom]", "morphana": "költségvetési[/Adj]=költségvetési+[Nom]=", "readable": "költségvetési[/Adj] + [Nom]", "twolevel": "k:k ö:ö l:l t:t s:s é:é g:g v:v e:e t:t é:é s:s i:i :[/Adj] :[Nom]"}]	költségvetési	[/Adj][Nom]
hiányt	" "	.	[{"lemma": "hiány", "tag": "[/N][Acc]", "morphana": "hiány[/N]=hiány+t[Acc]=t", "readable": "hiány[/N] + t[Acc]", "twolevel": "h:h i:i á:á n:n y:y :[/N] t:t :[Acc]"}]	hiány	[/N][Acc]
ne	" "	.	[{"lemma": "ne", "tag": "[/Adv]", "morphana": "ne[/Adv]=ne", "readable": "ne[/Adv]", "twolevel": "n:n e:e :[/Adv]"}, {"lemma": "ne", "tag": "[/Inj-Utt]", "morphana": "ne[/Inj-Utt]=ne", "readable": "ne[/Inj-Utt]", "twolevel": "n:n e:e :[/Inj-Utt]"}]	ne	[/Adv]
lépje	" "	.	[{"lemma": "lép", "tag": "[/V][Sbjv.Def.3Sg]", "morphana": "lép[/V]=lép+je[Sbjv.Def.3Sg]=je", "readable": "lép[/V] + je[Sbjv.Def.3Sg]", "twolevel": "l:l é:é p:p :[/V] j:j e:e :[Sbjv.Def.3Sg]"}]	lép	[/V][Sbjv.Def.3Sg]
túl	""	.	[{"lemma": "túl", "tag": "[/Adv|AdjMod]", "morphana": "túl[/Adv|AdjMod]=túl", "readable": "túl[/Adv|AdjMod]", "twolevel": "t:t ú:ú l:l :[/Adv|AdjMod]"}, {"lemma": "túl", "tag": "[/Post|(Supe)]", "morphana": "túl[/Post|(Supe)]=túl", "readable": "túl[/Post|(Supe)]", "twolevel": "t:t ú:ú l:l :[/Post|(Supe)]"}, {"lemma": "túl", "tag": "[/Prev]", "morphana": "túl[/Prev]=túl", "readable": "túl[/Prev]", "twolevel": "t:t ú:ú l:l :[/Prev]"}]	túl	[/Prev]
.	"\r\n"	.	[{"lemma": ".", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	.	[Punct]

"	" "	.	[{"lemma": "\"", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	"	[Punct]
Le	" "	p1	[{"lemma": "le", "tag": "[/Prev]", "morphana": "le[/Prev]=le", "readable": "le[/Prev]", "twolevel": "l:l e:e :[/Prev]"}, {"lemma": "le", "tag": "[/X]", "morphana": "le[/X]=le", "readable": "le[/X]", "twolevel": "l:l e:e :[/X]"}]	le	[/Prev]
kell	" "	.	[{"lemma": "kell", "tag": "[/V][Prs.NDef.3Sg]", "morphana": "kell[/V]=kell+[Prs.NDef.3Sg]=", "readable": "kell[/V] + [Prs.NDef.3Sg]", "twolevel": "k:k e:e l:l l:l :[/V] :[Prs.NDef.3Sg]"}]	kell	[/V][Prs.NDef.3Sg]
szögeznem	" "	v1	[{"lemma": "szögez", "tag": "[/V][Inf.1Sg]", "morphana": "szög[/N]=szög+ez[_NVbz_Tr:z/V]=ez+nem[Inf.1Sg]=nem", "readable": "szög[/N] + ez[_NVbz_Tr:z/V] + nem[Inf.1Sg]", "twolevel": "s:s z:z ö:ö g:g :[/N] e:e z:z :[_NVbz_Tr:z/V] n:n e:e m:m :[Inf.1Sg]"}, {"lemma": "szögezik", "tag": "[/V][Inf.1Sg]", "morphana": "szög[/N]=szög+ezik[_NVbz_Ntr:zik/V]=ez+nem[Inf.1Sg]=nem", "readable": "szög[/N] + ezik[_NVbz_Ntr:zik/V]=ez + nem[Inf.1Sg]", "twolevel": "s:s z:z ö:ö g:g :[/N] e:e z:z :i :k :[_NVbz_Ntr:zik/V] n:n e:e m:m :[Inf.1Sg]"}, {"lemma": "szögez", "tag": "[/V][Inf.1Sg]", "morphana": "szögez[/V]=szögez+nem[Inf.1Sg]=nem", "readable": "szögez[/V] + nem[Inf.1Sg]", "twolevel": "s:s z:z ö:ö g:g e:e z:z :[/V] n:n e:e m:m :[Inf.1Sg]"}]	szögez	[/V][Inf.1Sg]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
hogy	" "	.	[{"lemma": "ahogy", "tag": "[/Adv|Pro|Rel]", "morphana": "ahogy[/Adv|Pro|Rel]=hogy", "readable": "ahogy[/Adv|Pro|Rel]=hogy", "twolevel": "h:a o:h g:o y:g :y :[/Adv|Pro|Rel]"}, {"lemma": "hogy", "tag": "[/Adv|Pro|Int]", "morphana": "hogy[/Adv|Pro|Int]=hogy", "readable": "hogy[/Adv|Pro|Int]", "twolevel": "h:h o:o g:g y:y :[/Adv|Pro|Int]"}, {"lemma": "hogy", "tag": "[/Cnj]", "morphana": "hogy[/Cnj]=hogy", "readable": "hogy[/Cnj]", "twolevel": "h:h o:o g:g y:y :[/Cnj]"}]	hogy	[/Cnj]
az	" "	.	[{"lemma": "az", "tag": "[/Det|Art.Def]", "morphana": "az[/Det|Art.Def]=az", "readable": "az[/Det|Art.Def]", "twolevel": "a:a z:z :[/Det|Art.Def]"}, {"lemma": "az", "tag": "[/Det|Pro][Nom]", "morphana": "az[/Det|Pro]=az+[Nom]=", "readable": "az[/Det|Pro] + [Nom]", "twolevel": "a:a z:z :[/Det|Pro] :[Nom]"}, {"lemma": "az", "tag": "[/N|Pro][Nom]", "morphana": "az[/N|Pro]=az+[Nom]=", "readable": "az[/N|Pro] + [Nom]", "twolevel": "a:a z:z :[/N|Pro] :[Nom]"}]	az	[/Det|Art.Def]
elkülönített	" "	.	[{"lemma": "elkülönít", "tag": "[/V][Pst.NDef.3Sg]", "morphana": "el[/Prev]=el+külön[/Adj]=külön+ít[_AdjVbz_Tr/V]=ít+ett[Pst.NDef.3Sg]=ett", "readable": "el[/Prev] + külön[/Adj] + ít[_AdjVbz_Tr/V] + ett[Pst.NDef.3Sg]", "twolevel": "e:e l:l :[/Prev] k:k ü:ü l:l ö:ö n:n :[/Adj] í:í t:t :[_AdjVbz_Tr/V] e:e t:t t:t :[Pst.NDef.3Sg]"}, {"lemma": "elkülönített", "tag": "[/Adj][Nom]", "morphana": "el[/Prev]=el+külön[/Adj]=külön+ít[_AdjVbz_Tr/V]=ít+ett[_PerfPtcp/Adj]=ett+[Nom]=", "readable": "el[/Prev] + külön[/Adj] + ít[_AdjVbz_Tr/V] + ett[_PerfPtcp/Adj] + [Nom]", "twolevel": "e:e l:l :[/Prev] k:k ü:ü l:l ö:ö n:n :[/Adj] í:í t:t :[_AdjVbz_Tr/V] e:e t:t t:t :[_PerfPtcp/Adj] :[Nom]"}, {"lemma": "elkülönít", "tag": "[/V][Pst.NDef.3Sg]", "morphana": "el[/Prev]=el+különít[/V]=különít+ett[Pst.NDef.3Sg]=ett", "readable": "el[/Prev] + különít[/V] + ett[Pst.NDef.3Sg]", "twolevel": "e:e l:l :[/Prev] k:k ü:ü l:l ö:ö n:n í:í t:t :[/V] e:e t:t t:t :[Pst.NDef.3Sg]"}, {"lemma": "elkülönített", "tag": "[/Adj][Nom]", "morphana": "el[/Prev]=el+különít[/V]=különít+ett[_PerfPtcp/Adj]=ett+[Nom]=", "readable": "el[/Prev] + különít[/V] + ett[_PerfPtcp/Adj] + [Nom]", "twolevel": "e:e l:l :[/Prev] k:k ü:ü l:l ö:ö n:n í:í t:t :[/V] e:e t:t t:t :[_PerfPtcp/Adj] :[Nom]"}]	elkülönített	[/Adj][Nom]
'	" "	.	[{"lemma": "'", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	'	[Punct]
